Toleo;Corrente;Tamb;Tempo
69;700;27,8;1/3/21 13:11
69;700;28;1/3/21 13:12
70;700;28,2;1/3/21 13:13
70;700;28,4;1/3/21 13:14
71;500;28,6;1/3/21 13:15
71;500;28,8;1/3/21 13:16
70;500;29;1/3/21 13:17
70;500;29,2;1/3/21 13:18
69;500;29,4;1/3/21 13:19
69;500;29,6;1/3/21 13:20
68;500;29,8;1/3/21 13:21
68;500;30;1/3/21 13:22
67;500;29,8;1/3/21 13:23
67;500;29,6;1/3/21 13:24
66;500;29,4;1/3/21 13:25
66;500;29,2;1/3/21 13:26
65;500;29;1/3/21 13:27
65;500;28,8;1/3/21 13:28
64;400;28,6;1/3/21 13:29
64;400;28,4;1/3/21 13:30
63;400;28,2;1/3/21 13:31
63;400;28;1/3/21 13:32
62;400;27,8;1/3/21 13:33
62;400;27,6;1/3/21 13:34
61;400;27,4;1/3/21 13:35
61;400;27,2;1/3/21 13:36
60;400;27;1/3/21 13:37
60;400;26,8;1/3/21 13:38
59;800;26,6;1/3/21 13:39
59;800;26,4;1/3/21 13:40
60;800;26,2;1/3/21 13:41
60;800;26;1/3/21 13:42
61;800;25,8;1/3/21 13:43
61;800;25,6;1/3/21 13:44
62;800;25,4;1/3/21 13:45
62;800;25,2;1/3/21 13:46
63;800;25;1/3/21 13:47
63;800;24,8;1/3/21 13:48
64;800;24,6;1/3/21 13:49
64;800;24,4;1/3/21 13:50
65;800;24,2;1/3/21 13:51
65;800;24;1/3/21 13:52
66;800;23,8;1/3/21 13:53
66;800;23,6;1/3/21 13:54
67;800;23,4;1/3/21 13:55
67;800;23,2;1/3/21 13:56
68;800;23;1/3/21 13:57
68;800;22,8;1/3/21 13:58
69;800;22,6;1/3/21 13:59
69;800;22,4;1/3/21 14:00
70;800;22,2;1/3/21 14:01
70;800;22;1/3/21 14:02
71;800;21,8;1/3/21 14:03
71;800;21,6;1/3/21 14:04
72;800;21,4;1/3/21 14:05
72;800;21,2;1/3/21 14:06
73;800;21;1/3/21 14:07
73;800;20,8;1/3/21 14:08
72;500;20,6;1/3/21 14:09
71;500;20,4;1/3/21 14:10
70;500;20,2;1/3/21 14:11
69;500;20;1/3/21 14:12
68;500;19,9;1/3/21 14:13
67;500;19,8;1/3/21 14:14
66;500;19,7;1/3/21 14:15
65;500;19,6;1/3/21 14:16
64;400;19,5;1/3/21 14:17
63;400;19,4;1/3/21 14:18
62;400;19,3;1/3/21 14:19
61;400;19,2;1/3/21 14:20
60;400;19,1;1/3/21 14:21
58;400;19;1/3/21 14:22
58;400;19;1/3/21 14:23
57;400;19;1/3/21 14:24
57;400;18,9;1/3/21 14:25
56;400;18,9;1/3/21 14:26
56;400;18,9;1/3/21 14:27
55;400;18,8;1/3/21 14:28
55;400;18,8;1/3/21 14:29
54;400;18,8;1/3/21 14:30
54;400;18,8;1/3/21 14:31
53;400;18,7;1/3/21 14:32
53;400;18,7;1/3/21 14:33
52;400;18,6;1/3/21 14:34
52;400;18,6;1/3/21 14:35
51;400;18,5;1/3/21 14:36
51;400;18,5;1/3/21 14:37
50;400;18,4;1/3/21 14:38
50;400;18,4;1/3/21 14:39
49;400;18,3;1/3/21 14:40
49;400;18,3;1/3/21 14:41
48;400;18,2;1/3/21 14:42
48;400;18,2;1/3/21 14:43
48;400;18,1;1/3/21 14:44
48;400;18,1;1/3/21 14:45
48;400;18;1/3/21 14:46
48;400;18,2;1/3/21 14:47
48;400;18,4;1/3/21 14:48
48;400;18,6;1/3/21 14:49
48;400;18,8;1/3/21 14:50
48;400;19;1/3/21 14:51
48;400;19,2;1/3/21 14:52
48;400;19,4;1/3/21 14:53
48;400;19,6;1/3/21 14:54
48;400;19,8;1/3/21 14:55
49;800;20;1/3/21 14:56
49;800;20,2;1/3/21 14:57
49;800;20,4;1/3/21 14:58
50;800;20,6;1/3/21 14:59
50;800;20,8;1/3/21 15:00
51;800;21;1/3/21 15:01
51;800;21,2;1/3/21 15:02
52;800;21,4;1/3/21 15:03
52;800;21,6;1/3/21 15:04
53;800;21,8;1/3/21 15:05
53;800;22;1/3/21 15:06
54;800;22,2;1/3/21 15:07
54;800;22,4;1/3/21 15:08
55;800;22,6;1/3/21 15:09
55;800;22,8;1/3/21 15:10
56;700;23;1/3/21 15:11
56;700;23,2;1/3/21 15:12
57;700;23,4;1/3/21 15:13
57;700;23,6;1/3/21 15:14
58;700;23,8;1/3/21 15:15
58;700;24;1/3/21 15:16
59;700;24,2;1/3/21 15:17
59;700;24,4;1/3/21 15:18
60;700;24,6;1/3/21 15:19
60;700;24,8;1/3/21 15:20
61;700;25;1/3/21 15:21
61;700;25,2;1/3/21 15:22
62;700;25,4;1/3/21 15:23
62;700;25,6;1/3/21 15:24
63;700;25,8;1/3/21 15:25
63;700;26;1/3/21 15:26
64;700;26,2;1/3/21 15:27
64;700;26,4;1/3/21 15:28
65;700;26,6;1/3/21 15:29
65;700;26,8;1/3/21 15:30
66;700;27;1/3/21 15:31
66;700;27,2;1/3/21 15:32
67;700;27,4;1/3/21 15:33
67;700;27,6;1/3/21 15:34
68;700;27,8;1/3/21 15:35
68;700;28;1/3/21 15:36
69;700;28,2;1/3/21 15:37
69;700;28,4;1/3/21 15:38
70;500;28,6;1/3/21 15:39
70;500;28,8;1/3/21 15:40
69;500;29;1/3/21 15:41
69;500;29,2;1/3/21 15:42
68;500;29,4;1/3/21 15:43
68;500;29,6;1/3/21 15:44
67;500;29,8;1/3/21 15:45
67;500;30;1/3/21 15:46
66;500;29,8;1/3/21 15:47
66;500;29,6;1/3/21 15:48
65;500;29,4;1/3/21 15:49
65;500;29,2;1/3/21 15:50
64;500;29;1/3/21 15:51
64;500;28,8;1/3/21 15:52
63;400;28,6;1/3/21 15:53
63;400;28,4;1/3/21 15:54
62;400;28,2;1/3/21 15:55
62;400;28;1/3/21 15:56
61;400;27,8;1/3/21 15:57
61;400;27,6;1/3/21 15:58
60;400;27,4;1/3/21 15:59
60;400;27,2;1/3/21 16:00
59;400;27;1/3/21 16:01
59;400;26,8;1/3/21 16:02
58;800;26,6;1/3/21 16:03
58;800;26,4;1/3/21 16:04
59;800;26,2;1/3/21 16:05
59;800;26;1/3/21 16:06
60;800;25,8;1/3/21 16:07
60;800;25,6;1/3/21 16:08
61;800;25,4;1/3/21 16:09
61;800;25,2;1/3/21 16:10
62;800;25;1/3/21 16:11
62;800;24,8;1/3/21 16:12
63;800;24,6;1/3/21 16:13
63;800;24,4;1/3/21 16:14
64;800;24,2;1/3/21 16:15
64;800;24;1/3/21 16:16
65;800;23,8;1/3/21 16:17
65;800;23,6;1/3/21 16:18
66;800;23,4;1/3/21 16:19
66;800;23,2;1/3/21 16:20
67;800;23;1/3/21 16:21
67;800;22,8;1/3/21 16:22
68;800;22,6;1/3/21 16:23
68;800;22,4;1/3/21 16:24
69;800;22,2;1/3/21 16:25
69;800;22;1/3/21 16:26
70;800;21,8;1/3/21 16:27
70;800;21,6;1/3/21 16:28
71;800;21,4;1/3/21 16:29
71;800;21,2;1/3/21 16:30
72;800;21;1/3/21 16:31
72;800;20,8;1/3/21 16:32
71;500;20,6;1/3/21 16:33
70;500;20,4;1/3/21 16:34
69;500;20,2;1/3/21 16:35
68;500;20;1/3/21 16:36
67;500;19,9;1/3/21 16:37
66;500;19,8;1/3/21 16:38
65;500;19,7;1/3/21 16:39
64;500;19,6;1/3/21 16:40
63;400;19,5;1/3/21 16:41
62;400;19,4;1/3/21 16:42
61;400;19,3;1/3/21 16:43
60;400;19,2;1/3/21 16:44
59;400;19,1;1/3/21 16:45
57;400;19;1/3/21 16:46
57;400;19;1/3/21 16:47
56;400;19;1/3/21 16:48
56;400;18,9;1/3/21 16:49
55;400;18,9;1/3/21 16:50
55;400;18,9;1/3/21 16:51
54;400;18,8;1/3/21 16:52
54;400;18,8;1/3/21 16:53
53;400;18,8;1/3/21 16:54
53;400;18,8;1/3/21 16:55
52;400;18,7;1/3/21 16:56
52;400;18,7;1/3/21 16:57
51;400;18,6;1/3/21 16:58
51;400;18,6;1/3/21 16:59
50;400;18,5;1/3/21 17:00
50;400;18,5;1/3/21 17:01
49;400;18,4;1/3/21 17:02
49;400;18,4;1/3/21 17:03
48;400;18,3;1/3/21 17:04
48;400;18,3;1/3/21 17:05
47;400;18,2;1/3/21 17:06
47;400;18,2;1/3/21 17:07
47;400;18,1;1/3/21 17:08
47;400;18,1;1/3/21 17:09
47;400;18;1/3/21 17:10
47;400;18,2;1/3/21 17:11
47;400;18,4;1/3/21 17:12
47;400;18,6;1/3/21 17:13
47;400;18,8;1/3/21 17:14
47;400;19;1/3/21 17:15
47;400;19,2;1/3/21 17:16
47;400;19,4;1/3/21 17:17
47;400;19,6;1/3/21 17:18
47;400;19,8;1/3/21 17:19
48;800;20;1/3/21 17:20
48;800;20,2;1/3/21 17:21
48;800;20,4;1/3/21 17:22
49;800;20,6;1/3/21 17:23
49;800;20,8;1/3/21 17:24
50;800;21;1/3/21 17:25
50;800;21,2;1/3/21 17:26
51;800;21,4;1/3/21 17:27
51;800;21,6;1/3/21 17:28
52;800;21,8;1/3/21 17:29
52;800;22;1/3/21 17:30
53;800;22,2;1/3/21 17:31
53;800;22,4;1/3/21 17:32
54;800;22,6;1/3/21 17:33
54;800;22,8;1/3/21 17:34
55;700;23;1/3/21 17:35
55;700;23,2;1/3/21 17:36
56;700;23,4;1/3/21 17:37
56;700;23,6;1/3/21 17:38
57;700;23,8;1/3/21 17:39
57;700;24;1/3/21 17:40
58;700;24,2;1/3/21 17:41
58;700;24,4;1/3/21 17:42
59;700;24,6;1/3/21 17:43
59;700;24,8;1/3/21 17:44
60;700;25;1/3/21 17:45
60;700;25,2;1/3/21 17:46
61;700;25,4;1/3/21 17:47
61;700;25,6;1/3/21 17:48
62;700;25,8;1/3/21 17:49
62;700;26;1/3/21 17:50
63;700;26,2;1/3/21 17:51
63;700;26,4;1/3/21 17:52
64;700;26,6;1/3/21 17:53
64;700;26,8;1/3/21 17:54
65;700;27;1/3/21 17:55
65;700;27,2;1/3/21 17:56
66;700;27,4;1/3/21 17:57
66;700;27,6;1/3/21 17:58
67;700;27,8;1/3/21 17:59
67;700;28;1/3/21 18:00
68;700;28,2;1/3/21 18:01
68;700;28,4;1/3/21 18:02
69;500;28,6;1/3/21 18:03
69;500;28,8;1/3/21 18:04
68;500;29;1/3/21 18:05
68;500;29,2;1/3/21 18:06
67;500;29,4;1/3/21 18:07
67;500;29,6;1/3/21 18:08
66;500;29,8;1/3/21 18:09
66;500;30;1/3/21 18:10
65;500;29,8;1/3/21 18:11
65;500;29,6;1/3/21 18:12
64;500;29,4;1/3/21 18:13
64;500;29,2;1/3/21 18:14
63;500;29;1/3/21 18:15
63;500;28,8;1/3/21 18:16
62;400;28,6;1/3/21 18:17
62;400;28,4;1/3/21 18:18
61;400;28,2;1/3/21 18:19
61;400;28;1/3/21 18:20
60;400;27,8;1/3/21 18:21
60;400;27,6;1/3/21 18:22
59;400;27,4;1/3/21 18:23
59;400;27,2;1/3/21 18:24
58;400;27;1/3/21 18:25
58;400;26,8;1/3/21 18:26
57;800;26,6;1/3/21 18:27
57;800;26,4;1/3/21 18:28
58;800;26,2;1/3/21 18:29
58;800;26;1/3/21 18:30
59;800;25,8;1/3/21 18:31
59;800;25,6;1/3/21 18:32
60;800;25,4;1/3/21 18:33
60;800;25,2;1/3/21 18:34
61;800;25;1/3/21 18:35
61;800;24,8;1/3/21 18:36
62;800;24,6;1/3/21 18:37
62;800;24,4;1/3/21 18:38
63;800;24,2;1/3/21 18:39
63;800;24;1/3/21 18:40
64;800;23,8;1/3/21 18:41
64;800;23,6;1/3/21 18:42
65;800;23,4;1/3/21 18:43
65;800;23,2;1/3/21 18:44
66;800;23;1/3/21 18:45
66;800;22,8;1/3/21 18:46
67;800;22,6;1/3/21 18:47
67;800;22,4;1/3/21 18:48
68;800;22,2;1/3/21 18:49
68;800;22;1/3/21 18:50
69;800;21,8;1/3/21 18:51
69;800;21,6;1/3/21 18:52
70;800;21,4;1/3/21 18:53
70;800;21,2;1/3/21 18:54
71;800;21;1/3/21 18:55
71;800;20,8;1/3/21 18:56
70;500;20,6;1/3/21 18:57
69;500;20,4;1/3/21 18:58
68;500;20,2;1/3/21 18:59
67;500;20;1/3/21 19:00
66;500;19,9;1/3/21 19:01
65;500;19,8;1/3/21 19:02
64;500;19,7;1/3/21 19:03
63;500;19,6;1/3/21 19:04
62;400;19,5;1/3/21 19:05
61;400;19,4;1/3/21 19:06
60;400;19,3;1/3/21 19:07
59;400;19,2;1/3/21 19:08
59;400;19;1/3/21 19:09
59;400;19;1/3/21 19:10
58;400;19;1/3/21 19:11
58;400;18,9;1/3/21 19:12
57;400;18,9;1/3/21 19:13
57;400;18,9;1/3/21 19:14
56;400;18,8;1/3/21 19:15
56;400;18,8;1/3/21 19:16
55;400;18,8;1/3/21 19:17
55;400;18,8;1/3/21 19:18
54;400;18,7;1/3/21 19:19
54;400;18,7;1/3/21 19:20
53;400;18,6;1/3/21 19:21
53;400;18,6;1/3/21 19:22
52;400;18,5;1/3/21 19:23
52;400;18,5;1/3/21 19:24
51;400;18,4;1/3/21 19:25
51;400;18,4;1/3/21 19:26
50;400;18,3;1/3/21 19:27
50;400;18,3;1/3/21 19:28
49;400;18,2;1/3/21 19:29
49;400;18,2;1/3/21 19:30
49;400;18,1;1/3/21 19:31
49;400;18,1;1/3/21 19:32
49;400;18;1/3/21 19:33
49;400;18,2;1/3/21 19:34
49;400;18,4;1/3/21 19:35
49;400;18,6;1/3/21 19:36
49;400;18,8;1/3/21 19:37
49;400;19;1/3/21 19:38
49;400;19,2;1/3/21 19:39
49;400;19,4;1/3/21 19:40
49;400;19,6;1/3/21 19:41
49;400;19,8;1/3/21 19:42
50;800;20;1/3/21 19:43
50;800;20,2;1/3/21 19:44
50;800;20,4;1/3/21 19:45
51;800;20,6;1/3/21 19:46
51;800;20,8;1/3/21 19:47
52;800;21;1/3/21 19:48
52;800;21,2;1/3/21 19:49
53;800;21,4;1/3/21 19:50
53;800;21,6;1/3/21 19:51
54;800;21,8;1/3/21 19:52
54;800;22;1/3/21 19:53
55;800;22,2;1/3/21 19:54
55;800;22,4;1/3/21 19:55
56;800;22,6;1/3/21 19:56
56;800;22,8;1/3/21 19:57
57;700;23;1/3/21 19:58
57;700;23,2;1/3/21 19:59
58;700;23,4;1/3/21 20:00
58;700;23,6;1/3/21 20:01
59;700;23,8;1/3/21 20:02
59;700;24;1/3/21 20:03
60;700;24,2;1/3/21 20:04
60;700;24,4;1/3/21 20:05
61;700;24,6;1/3/21 20:06
61;700;24,8;1/3/21 20:07
62;700;25;1/3/21 20:08
62;700;25,2;1/3/21 20:09
63;700;25,4;1/3/21 20:10
63;700;25,6;1/3/21 20:11
64;700;25,8;1/3/21 20:12
64;700;26;1/3/21 20:13
65;700;26,2;1/3/21 20:14
65;700;26,4;1/3/21 20:15
66;700;26,6;1/3/21 20:16
66;700;26,8;1/3/21 20:17
67;700;27;1/3/21 20:18
67;700;27,2;1/3/21 20:19
68;700;27,4;1/3/21 20:20
68;700;27,6;1/3/21 20:21
69;700;27,8;1/3/21 20:22
69;700;28;1/3/21 20:23
70;700;28,2;1/3/21 20:24
70;700;28,4;1/3/21 20:25
71;500;28,6;1/3/21 20:26
71;500;28,8;1/3/21 20:27
70;500;29;1/3/21 20:28
70;500;29,2;1/3/21 20:29
69;500;29,4;1/3/21 20:30
69;500;29,6;1/3/21 20:31
68;500;29,8;1/3/21 20:32
68;500;30;1/3/21 20:33
67;500;29,8;1/3/21 20:34
67;500;29,6;1/3/21 20:35
66;500;29,4;1/3/21 20:36
66;500;29,2;1/3/21 20:37
65;500;29;1/3/21 20:38
65;500;28,8;1/3/21 20:39
64;400;28,6;1/3/21 20:40
64;400;28,4;1/3/21 20:41
63;400;28,2;1/3/21 20:42
63;400;28;1/3/21 20:43
62;400;27,8;1/3/21 20:44
62;400;27,6;1/3/21 20:45
61;400;27,4;1/3/21 20:46
61;400;27,2;1/3/21 20:47
60;400;27;1/3/21 20:48
60;400;26,8;1/3/21 20:49
59;800;26,6;1/3/21 20:50
59;800;26,4;1/3/21 20:51
60;800;26,2;1/3/21 20:52
60;800;26;1/3/21 20:53
61;800;25,8;1/3/21 20:54
61;800;25,6;1/3/21 20:55
62;800;25,4;1/3/21 20:56
62;800;25,2;1/3/21 20:57
63;800;25;1/3/21 20:58
63;800;24,8;1/3/21 20:59
64;800;24,6;1/3/21 21:00
64;800;24,4;1/3/21 21:01
65;800;24,2;1/3/21 21:02
65;800;24;1/3/21 21:03
66;800;23,8;1/3/21 21:04
66;800;23,6;1/3/21 21:05
67;800;23,4;1/3/21 21:06
67;800;23,2;1/3/21 21:07
68;800;23;1/3/21 21:08
68;800;22,8;1/3/21 21:09
69;800;22,6;1/3/21 21:10
69;800;22,4;1/3/21 21:11
70;800;22,2;1/3/21 21:12
70;800;22;1/3/21 21:13
71;800;21,8;1/3/21 21:14
71;800;21,6;1/3/21 21:15
72;800;21,4;1/3/21 21:16
72;800;21,2;1/3/21 21:17
73;800;21;1/3/21 21:18
73;800;20,8;1/3/21 21:19
72;500;20,6;1/3/21 21:20
71;500;20,4;1/3/21 21:21
70;500;20,2;1/3/21 21:22
69;500;20;1/3/21 21:23
68;500;19,9;1/3/21 21:24
67;500;19,8;1/3/21 21:25
66;500;19,7;1/3/21 21:26
65;500;19,6;1/3/21 21:27
64;400;19,5;1/3/21 21:28
63;400;19,4;1/3/21 21:29
62;400;19,3;1/3/21 21:30
61;400;19,2;1/3/21 21:31
60;400;19,1;1/3/21 21:32
58;400;19;1/3/21 21:33
58;400;19;1/3/21 21:34
57;400;19;1/3/21 21:35
57;400;18,9;1/3/21 21:36
56;400;18,9;1/3/21 21:37
56;400;18,9;1/3/21 21:38
55;400;18,8;1/3/21 21:39
55;400;18,8;1/3/21 21:40
54;400;18,8;1/3/21 21:41
54;400;18,8;1/3/21 21:42
53;400;18,7;1/3/21 21:43
53;400;18,7;1/3/21 21:44
52;400;18,6;1/3/21 21:45
52;400;18,6;1/3/21 21:46
51;400;18,5;1/3/21 21:47
51;400;18,5;1/3/21 21:48
50;400;18,4;1/3/21 21:49
50;400;18,4;1/3/21 21:50
49;400;18,3;1/3/21 21:51
49;400;18,3;1/3/21 21:52
48;400;18,2;1/3/21 21:53
48;400;18,2;1/3/21 21:54
48;400;18,1;1/3/21 21:55
48;400;18,1;1/3/21 21:56
48;400;18;1/3/21 21:57
48;400;18,2;1/3/21 21:58
48;400;18,4;1/3/21 21:59
48;400;18,6;1/3/21 22:00
48;400;18,8;1/3/21 22:01
48;400;19;1/3/21 22:02
48;400;19,2;1/3/21 22:03
48;400;19,4;1/3/21 22:04
48;400;19,6;1/3/21 22:05
48;400;19,8;1/3/21 22:06
49;800;20;1/3/21 22:07
49;800;20,2;1/3/21 22:08
49;800;20,4;1/3/21 22:09
50;800;20,6;1/3/21 22:10
50;800;20,8;1/3/21 22:11
51;800;21;1/3/21 22:12
51;800;21,2;1/3/21 22:13
52;800;21,4;1/3/21 22:14
52;800;21,6;1/3/21 22:15
53;800;21,8;1/3/21 22:16
53;800;22;1/3/21 22:17
54;800;22,2;1/3/21 22:18
54;800;22,4;1/3/21 22:19
55;800;22,6;1/3/21 22:20
55;800;22,8;1/3/21 22:21
56;700;23;1/3/21 22:22
56;700;23,2;1/3/21 22:23
57;700;23,4;1/3/21 22:24
57;700;23,6;1/3/21 22:25
58;700;23,8;1/3/21 22:26
58;700;24;1/3/21 22:27
59;700;24,2;1/3/21 22:28
59;700;24,4;1/3/21 22:29
60;700;24,6;1/3/21 22:30
60;700;24,8;1/3/21 22:31
61;700;25;1/3/21 22:32
61;700;25,2;1/3/21 22:33
62;700;25,4;1/3/21 22:34
62;700;25,6;1/3/21 22:35
63;700;25,8;1/3/21 22:36
63;700;26;1/3/21 22:37
64;700;26,2;1/3/21 22:38
64;700;26,4;1/3/21 22:39
65;700;26,6;1/3/21 22:40
65;700;26,8;1/3/21 22:41
66;700;27;1/3/21 22:42
66;700;27,2;1/3/21 22:43
67;700;27,4;1/3/21 22:44
67;700;27,6;1/3/21 22:45
68;700;27,8;1/3/21 22:46
68;700;28;1/3/21 22:47
69;700;28,2;1/3/21 22:48
69;700;28,4;1/3/21 22:49
70;500;28,6;1/3/21 22:50
70;500;28,8;1/3/21 22:51
69;500;29;1/3/21 22:52
69;500;29,2;1/3/21 22:53
68;500;29,4;1/3/21 22:54
68;500;29,6;1/3/21 22:55
67;500;29,8;1/3/21 22:56
67;500;30;1/3/21 22:57
66;500;29,8;1/3/21 22:58
66;500;29,6;1/3/21 22:59
65;500;29,4;1/3/21 23:00
65;500;29,2;1/3/21 23:01
64;500;29;1/3/21 23:02
64;500;28,8;1/3/21 23:03
63;400;28,6;1/3/21 23:04
63;400;28,4;1/3/21 23:05
62;400;28,2;1/3/21 23:06
62;400;28;1/3/21 23:07
61;400;27,8;1/3/21 23:08
61;400;27,6;1/3/21 23:09
60;400;27,4;1/3/21 23:10
60;400;27,2;1/3/21 23:11
59;400;27;1/3/21 23:12
59;400;26,8;1/3/21 23:13
58;800;26,6;1/3/21 23:14
58;800;26,4;1/3/21 23:15
59;800;26,2;1/3/21 23:16
59;800;26;1/3/21 23:17
60;800;25,8;1/3/21 23:18
60;800;25,6;1/3/21 23:19
61;800;25,4;1/3/21 23:20
61;800;25,2;1/3/21 23:21
62;800;25;1/3/21 23:22
62;800;24,8;1/3/21 23:23
63;800;24,6;1/3/21 23:24
63;800;24,4;1/3/21 23:25
64;800;24,2;1/3/21 23:26
64;800;24;1/3/21 23:27
65;800;23,8;1/3/21 23:28
65;800;23,6;1/3/21 23:29
66;800;23,4;1/3/21 23:30
66;800;23,2;1/3/21 23:31
67;800;23;1/3/21 23:32
67;800;22,8;1/3/21 23:33
68;800;22,6;1/3/21 23:34
68;800;22,4;1/3/21 23:35
69;800;22,2;1/3/21 23:36
69;800;22;1/3/21 23:37
70;800;21,8;1/3/21 23:38
70;800;21,6;1/3/21 23:39
71;800;21,4;1/3/21 23:40
71;800;21,2;1/3/21 23:41
72;800;21;1/3/21 23:42
72;800;20,8;1/3/21 23:43
71;500;20,6;1/3/21 23:44
70;500;20,4;1/3/21 23:45
69;500;20,2;1/3/21 23:46
68;500;20;1/3/21 23:47
67;500;19,9;1/3/21 23:48
66;500;19,8;1/3/21 23:49
65;500;19,7;1/3/21 23:50
64;500;19,6;1/3/21 23:51
63;400;19,5;1/3/21 23:52
62;400;19,4;1/3/21 23:53
61;400;19,3;1/3/21 23:54
60;400;19,2;1/3/21 23:55
59;400;19,1;1/3/21 23:56
58;400;19;1/3/21 23:57
58;400;19;1/3/21 23:58
57;400;19;1/3/21 23:59
57;400;18,9;2/3/21 0:00
56;400;18,9;2/3/21 0:01
56;400;18,9;2/3/21 0:02
55;400;18,8;2/3/21 0:03
55;400;18,8;2/3/21 0:04
54;400;18,8;2/3/21 0:05
54;400;18,8;2/3/21 0:06
53;400;18,7;2/3/21 0:07
53;400;18,7;2/3/21 0:08
52;400;18,6;2/3/21 0:09
52;400;18,6;2/3/21 0:10
51;400;18,5;2/3/21 0:11
51;400;18,5;2/3/21 0:12
50;400;18,4;2/3/21 0:13
50;400;18,4;2/3/21 0:14
49;400;18,3;2/3/21 0:15
49;400;18,3;2/3/21 0:16
48;400;18,2;2/3/21 0:17
48;400;18,2;2/3/21 0:18
48;400;18,1;2/3/21 0:19
48;400;18,1;2/3/21 0:20
48;400;18;2/3/21 0:21
48;400;18,2;2/3/21 0:22
48;400;18,4;2/3/21 0:23
48;400;18,6;2/3/21 0:24
48;400;18,8;2/3/21 0:25
48;400;19;2/3/21 0:26
48;400;19,2;2/3/21 0:27
48;400;19,4;2/3/21 0:28
48;400;19,6;2/3/21 0:29
48;400;19,8;2/3/21 0:30
49;800;20;2/3/21 0:31
49;800;20,2;2/3/21 0:32
49;800;20,4;2/3/21 0:33
50;800;20,6;2/3/21 0:34
50;800;20,8;2/3/21 0:35
51;800;21;2/3/21 0:36
51;800;21,2;2/3/21 0:37
52;800;21,4;2/3/21 0:38
52;800;21,6;2/3/21 0:39
53;800;21,8;2/3/21 0:40
53;800;22;2/3/21 0:41
54;800;22,2;2/3/21 0:42
54;800;22,4;2/3/21 0:43
55;800;22,6;2/3/21 0:44
55;800;22,8;2/3/21 0:45
56;700;23;2/3/21 0:46
56;700;23,2;2/3/21 0:47
57;700;23,4;2/3/21 0:48
57;700;23,6;2/3/21 0:49
58;700;23,8;2/3/21 0:50
58;700;24;2/3/21 0:51
59;700;24,2;2/3/21 0:52
59;700;24,4;2/3/21 0:53
60;700;24,6;2/3/21 0:54
60;700;24,8;2/3/21 0:55
61;700;25;2/3/21 0:56
61;700;25,2;2/3/21 0:57
62;700;25,4;2/3/21 0:58
62;700;25,6;2/3/21 0:59
63;700;25,8;2/3/21 1:00
63;700;26;2/3/21 1:01
64;700;26,2;2/3/21 1:02
64;700;26,4;2/3/21 1:03
65;700;26,6;2/3/21 1:04
65;700;26,8;2/3/21 1:05
66;700;27;2/3/21 1:06
66;700;27,2;2/3/21 1:07
67;700;27,4;2/3/21 1:08
67;700;27,6;2/3/21 1:09
68;700;27,8;2/3/21 1:10
68;700;28;2/3/21 1:11
69;700;28,2;2/3/21 1:12
69;700;28,4;2/3/21 1:13
70;500;28,6;2/3/21 1:14
70;500;28,8;2/3/21 1:15
69;500;29;2/3/21 1:16
69;500;29,2;2/3/21 1:17
68;500;29,4;2/3/21 1:18
68;500;29,6;2/3/21 1:19
67;500;29,8;2/3/21 1:20
67;500;30;2/3/21 1:21
66;500;29,8;2/3/21 1:22
66;500;29,6;2/3/21 1:23
65;500;29,4;2/3/21 1:24
65;500;29,2;2/3/21 1:25
64;500;29;2/3/21 1:26
64;500;28,8;2/3/21 1:27
63;400;28,6;2/3/21 1:28
63;400;28,4;2/3/21 1:29
62;400;28,2;2/3/21 1:30
62;400;28;2/3/21 1:31
61;400;27,8;2/3/21 1:32
61;400;27,6;2/3/21 1:33
60;400;27,4;2/3/21 1:34
60;400;27,2;2/3/21 1:35
59;400;27;2/3/21 1:36
59;400;26,8;2/3/21 1:37
58;800;26,6;2/3/21 1:38
58;800;26,4;2/3/21 1:39
59;800;26,2;2/3/21 1:40
59;800;26;2/3/21 1:41
60;800;25,8;2/3/21 1:42
60;800;25,6;2/3/21 1:43
61;800;25,4;2/3/21 1:44
61;800;25,2;2/3/21 1:45
62;800;25;2/3/21 1:46
62;800;24,8;2/3/21 1:47
63;800;24,6;2/3/21 1:48
63;800;24,4;2/3/21 1:49
64;800;24,2;2/3/21 1:50
64;800;24;2/3/21 1:51
65;800;23,8;2/3/21 1:52
65;800;23,6;2/3/21 1:53
66;800;23,4;2/3/21 1:54
66;800;23,2;2/3/21 1:55
67;800;23;2/3/21 1:56
67;800;22,8;2/3/21 1:57
68;800;22,6;2/3/21 1:58
68;800;22,4;2/3/21 1:59
69;800;22,2;2/3/21 2:00
69;800;22;2/3/21 2:01
70;800;21,8;2/3/21 2:02
70;800;21,6;2/3/21 2:03
71;800;21,4;2/3/21 2:04
71;800;21,2;2/3/21 2:05
72;800;21;2/3/21 2:06
72;800;20,8;2/3/21 2:07
71;500;20,6;2/3/21 2:08
70;500;20,4;2/3/21 2:09
69;500;20,2;2/3/21 2:10
68;500;20;2/3/21 2:11
67;500;19,9;2/3/21 2:12
66;500;19,8;2/3/21 2:13
65;500;19,7;2/3/21 2:14
64;500;19,6;2/3/21 2:15
63;400;19,5;2/3/21 2:16
62;400;19,4;2/3/21 2:17
61;400;19,3;2/3/21 2:18
60;400;19,2;2/3/21 2:19
59;400;19,1;2/3/21 2:20
58;400;19;2/3/21 2:21
58;400;19;2/3/21 2:22
